570001	诺德价值优势混合	64.41	通威股份	7.84
570001	诺德价值优势混合	64.41	隆基股份	7.82
570001	诺德价值优势混合	64.41	恒顺醋业	7.59
570001	诺德价值优势混合	64.41	海大集团	7.20
570001	诺德价值优势混合	64.41	恒生电子	5.24
570001	诺德价值优势混合	64.41	泸州老窖	4.40
005968	创金合信工业周期股票A	63.15	通威股份	9.65
005968	创金合信工业周期股票A	63.15	三一重工	8.94
005968	创金合信工业周期股票A	63.15	东方雨虹	8.92
005968	创金合信工业周期股票A	63.15	隆基股份	8.83
005968	创金合信工业周期股票A	63.15	宁德时代	7.94
005968	创金合信工业周期股票A	63.15	恩捷股份	5.78
005968	创金合信工业周期股票A	63.15	万华化学	4.12
005968	创金合信工业周期股票A	63.15	科达利	4.05
005968	创金合信工业周期股票A	63.15	建设机械	3.72
005968	创金合信工业周期股票A	63.15	中国重汽	3.64
005968	创金合信工业周期股票A	63.15	国开18	1.68
004868	交银股息优化混合	62.93	贵州茅台	8.85
004868	交银股息优化混合	62.93	汤臣倍健	8.25
004868	交银股息优化混合	62.93	洋河股份	5.95
004868	交银股息优化混合	62.93	恒瑞医药	5.00
004868	交银股息优化混合	62.93	格力电器	4.46
004868	交银股息优化混合	62.93	酒鬼酒	4.43
004868	交银股息优化混合	62.93	青岛啤酒	4.35
004868	交银股息优化混合	62.93	金域医学	3.51
004868	交银股息优化混合	62.93	山东药玻	3.09
004640	华夏节能环保股票	62.71	贵州茅台	8.72
004640	华夏节能环保股票	62.71	宁德时代	7.90
004640	华夏节能环保股票	62.71	立讯精密	7.75
004640	华夏节能环保股票	62.71	三花智控	6.64
004640	华夏节能环保股票	62.71	福斯特	6.52
004640	华夏节能环保股票	62.71	八方股份	5.62
004640	华夏节能环保股票	62.71	三一重工	4.62
004640	华夏节能环保股票	62.71	浙江仙通	4.53
004640	华夏节能环保股票	62.71	欣旺达	4.42
004640	华夏节能环保股票	62.71	宏发股份	4.42
001643	汇丰晋信智造先锋股票A	62.69	迈为股份	9.24
001643	汇丰晋信智造先锋股票A	62.69	东方日升	8.86
001643	汇丰晋信智造先锋股票A	62.69	捷佳伟创	8.09
001643	汇丰晋信智造先锋股票A	62.69	雅化集团	7.89
001643	汇丰晋信智造先锋股票A	62.69	赣锋锂业	6.33
001643	汇丰晋信智造先锋股票A	62.69	山煤国际	6.29
001643	汇丰晋信智造先锋股票A	62.69	通威股份	5.90
001643	汇丰晋信智造先锋股票A	62.69	斯达半导	4.13
001643	汇丰晋信智造先锋股票A	62.69	宁德时代	3.96
001643	汇丰晋信智造先锋股票A	62.69	当升科技	3.24
005969	创金合信工业周期股票C	62.59	通威股份	9.65
005969	创金合信工业周期股票C	62.59	三一重工	8.94
005969	创金合信工业周期股票C	62.59	东方雨虹	8.92
005969	创金合信工业周期股票C	62.59	隆基股份	8.83
005969	创金合信工业周期股票C	62.59	宁德时代	7.94
005969	创金合信工业周期股票C	62.59	恩捷股份	5.78
005969	创金合信工业周期股票C	62.59	万华化学	4.12
005969	创金合信工业周期股票C	62.59	科达利	4.05
005969	创金合信工业周期股票C	62.59	建设机械	3.72
005969	创金合信工业周期股票C	62.59	中国重汽	3.64
005969	创金合信工业周期股票C	62.59	国开18	1.68
519714	交银消费新驱动股票	62.34	贵州茅台	9.07
519714	交银消费新驱动股票	62.34	汤臣倍健	8.88
519714	交银消费新驱动股票	62.34	洋河股份	5.95
519714	交银消费新驱动股票	62.34	恒瑞医药	5.00
519714	交银消费新驱动股票	62.34	格力电器	4.46
519714	交银消费新驱动股票	62.34	酒鬼酒	4.43
519714	交银消费新驱动股票	62.34	青岛啤酒	4.35
519714	交银消费新驱动股票	62.34	金域医学	3.51
519714	交银消费新驱动股票	62.34	山东药玻	3.02
001644	汇丰晋信智造先锋股票C	62.28	迈为股份	9.24
001644	汇丰晋信智造先锋股票C	62.28	东方日升	8.86
001644	汇丰晋信智造先锋股票C	62.28	捷佳伟创	8.09
001644	汇丰晋信智造先锋股票C	62.28	雅化集团	7.89
001644	汇丰晋信智造先锋股票C	62.28	赣锋锂业	6.33
001644	汇丰晋信智造先锋股票C	62.28	山煤国际	6.29
001644	汇丰晋信智造先锋股票C	62.28	通威股份	5.90
001644	汇丰晋信智造先锋股票C	62.28	斯达半导	4.13
001644	汇丰晋信智造先锋股票C	62.28	宁德时代	3.96
001644	汇丰晋信智造先锋股票C	62.28	当升科技	3.24
002846	泓德泓华混合	62.17	隆基股份	7.41
002846	泓德泓华混合	62.17	中国平安	6.19
002846	泓德泓华混合	62.17	浙江鼎力	6.16
002846	泓德泓华混合	62.17	宁德时代	5.14
002846	泓德泓华混合	62.17	璞泰来	4.34
002846	泓德泓华混合	62.17	立讯精密	4.20
002846	泓德泓华混合	62.17	汇川技术	4.18
002846	泓德泓华混合	62.17	恒立液压	4.07
002846	泓德泓华混合	62.17	万华化学	4.04
002846	泓德泓华混合	62.17	16农发	1.85
002846	泓德泓华混合	62.17	19国开	1.85
002846	泓德泓华混合	62.17	17国开	0.93
006250	上投摩根动力精选	62.06	宁德时代	5.96
006250	上投摩根动力精选	62.06	隆基股份	5.95
006250	上投摩根动力精选	62.06	亿纬锂能	5.82
006250	上投摩根动力精选	62.06	三花智控	5.55
006250	上投摩根动力精选	62.06	拓普集团	5.21
006250	上投摩根动力精选	62.06	璞泰来	5.04
006250	上投摩根动力精选	62.06	通威股份	4.93
006250	上投摩根动力精选	62.06	银轮股份	4.46
006250	上投摩根动力精选	62.06	恩捷股份	4.31
006250	上投摩根动力精选	62.06	比亚迪	3.07
540008	汇丰晋信低碳先锋股票	61.97	迈为股份	9.82
540008	汇丰晋信低碳先锋股票	61.97	东方日升	9.24
540008	汇丰晋信低碳先锋股票	61.97	捷佳伟创	8.40
540008	汇丰晋信低碳先锋股票	61.97	赣锋锂业	6.89
540008	汇丰晋信低碳先锋股票	61.97	雅化集团	6.65
540008	汇丰晋信低碳先锋股票	61.97	通威股份	6.65
540008	汇丰晋信低碳先锋股票	61.97	山煤国际	6.30
540008	汇丰晋信低碳先锋股票	61.97	斯达半导	4.61
540008	汇丰晋信低碳先锋股票	61.97	宁德时代	4.01
540008	汇丰晋信低碳先锋股票	61.97	金辰股份	3.58
540008	汇丰晋信低碳先锋股票	61.97	20国债01	0.24
540008	汇丰晋信低碳先锋股票	61.97	国开18	0.02
004812	中欧先进制造股票A	61.5	隆基股份	8.29
004812	中欧先进制造股票A	61.5	三花智控	6.36
004812	中欧先进制造股票A	61.5	宁德时代	6.31
004812	中欧先进制造股票A	61.5	立讯精密	6.27
004812	中欧先进制造股票A	61.5	赣锋锂业	5.85
004812	中欧先进制造股票A	61.5	恩捷股份	5.56
004812	中欧先进制造股票A	61.5	新宙邦	4.94
004812	中欧先进制造股票A	61.5	通威股份	4.24
004812	中欧先进制造股票A	61.5	星宇股份	4.12
004812	中欧先进制造股票A	61.5	先导智能	3.72
519918	华夏兴和混合	61.02	璞泰来	7.94
519918	华夏兴和混合	61.02	宁德时代	7.87
519918	华夏兴和混合	61.02	中国宝安	6.11
519918	华夏兴和混合	61.02	欣旺达	6.07
519918	华夏兴和混合	61.02	比亚迪	5.99
519918	华夏兴和混合	61.02	当升科技	5.99
519918	华夏兴和混合	61.02	拓普集团	5.98
519918	华夏兴和混合	61.02	中材科技	5.89
519918	华夏兴和混合	61.02	先导智能	5.87
